t,line
4122.6832,MEAS ms=136482 seq=5190 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.6832,MEAS ms=136491 seq=5191 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.7203,MEAS ms=136499 seq=5192 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.7203,MEAS ms=136508 seq=5193 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.7203,MEAS ms=136517 seq=5194 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.7203,MEAS ms=136526 seq=5195 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.7467,MEAS ms=136536 seq=5196 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.7467,MEAS ms=136545 seq=5197 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.7467,MEAS ms=136554 seq=5198 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.7837,MEAS ms=136562 seq=5199 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.7837,MEAS ms=136571 seq=5200 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.7837,MEAS ms=136581 seq=5201 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.7837,MEAS ms=136590 seq=5202 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.8105,MEAS ms=136599 seq=5203 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.8105,MEAS ms=136609 seq=5204 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.8105,MEAS ms=136617 seq=5205 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.8460,MEAS ms=136626 seq=5206 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.8461,MEAS ms=136635 seq=5207 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.8461,MEAS ms=136644 seq=5208 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.8461,MEAS ms=136652 seq=5209 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.8736,MEAS ms=136661 seq=5210 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.8736,MEAS ms=136671 seq=5211 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.8736,MEAS ms=136680 seq=5212 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.9097,MEAS ms=136689 seq=5213 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.9098,MEAS ms=136699 seq=5214 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.9098,MEAS ms=136707 seq=5215 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.9098,MEAS ms=136716 seq=5216 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.9359,MEAS ms=136725 seq=5217 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.9359,MEAS ms=136734 seq=5218 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.9360,MEAS ms=136742 seq=5219 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.9635,MEAS ms=136752 seq=5220 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.9635,MEAS ms=136761 seq=5221 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.9636,MEAS ms=136770 seq=5222 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.9996,MEAS ms=136779 seq=5223 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.9996,MEAS ms=136789 seq=5224 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.9997,MEAS ms=136797 seq=5225 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4122.9997,MEAS ms=136806 seq=5226 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4123.0262,MEAS ms=136815 seq=5227 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4123.0263,MEAS ms=136824 seq=5228 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4123.0263,MEAS ms=136834 seq=5229 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4123.0632,MEAS ms=136842 seq=5230 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4123.0633,MEAS ms=136851 seq=5231 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4123.0633,MEAS ms=136860 seq=5232 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4123.0633,MEAS ms=136869 seq=5233 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4123.0897,MEAS ms=136879 seq=5234 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4123.0897,MEAS ms=136887 seq=5235 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4123.0897,MEAS ms=136896 seq=5236 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4123.1254,MEAS ms=136905 seq=5237 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4123.1254,MEAS ms=136914 seq=5238 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4123.1254,MEAS ms=136924 seq=5239 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4123.1254,MEAS ms=136932 seq=5240 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4123.1533,MEAS ms=136941 seq=5241 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4123.1533,MEAS ms=136950 seq=5242 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4123.1533,MEAS ms=136959 seq=5243 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4123.1887,MEAS ms=136969 seq=5244 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4123.1888,MEAS ms=136977 seq=5245 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4123.1888,MEAS ms=136986 seq=5246 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4123.1888,MEAS ms=136995 seq=5247 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4123.2882,MEAS ms=137004 seq=5248 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4123.2883,MEAS ms=137014 seq=5249 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4123.2883,MEAS ms=137059 seq=5250 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4123.4682,MEAS ms=137104 seq=5251 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4123.4682,MEAS ms=137149 seq=5252 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4123.4682,MEAS ms=137194 seq=5253 src=1 c9=1820 c10=1500 c11=1012 c12=1500 step=26
4123.4682,MEAS ms=137239 seq=5254 src=1 c9=1818 c10=1500 c11=1012 c12=1500 step=26
4123.6030,MEAS ms=137284 seq=5255 src=1 c9=1820 c10=1499 c11=1012 c12=1500 step=26
4123.6031,MEAS ms=137329 seq=5256 src=1 c9=1850 c10=1500 c11=1012 c12=1499 step=27
4123.6031,MEAS ms=137374 seq=5257 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.7132,MEAS ms=137419 seq=5258 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.7132,MEAS ms=137464 seq=5259 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.7132,MEAS ms=137509 seq=5260 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.7132,MEAS ms=137529 seq=5261 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.7476,MEAS ms=137537 seq=5262 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.7477,MEAS ms=137546 seq=5263 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.7477,MEAS ms=137554 seq=5264 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.7753,MEAS ms=137563 seq=5265 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.7753,MEAS ms=137572 seq=5266 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.7753,MEAS ms=137581 seq=5267 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.8108,MEAS ms=137591 seq=5268 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.8108,MEAS ms=137600 seq=5269 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.8109,MEAS ms=137608 seq=5270 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.8109,MEAS ms=137617 seq=5271 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.8384,MEAS ms=137626 seq=5272 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.8384,MEAS ms=137636 seq=5273 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.8385,MEAS ms=137645 seq=5274 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.8746,MEAS ms=137654 seq=5275 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.8746,MEAS ms=137664 seq=5276 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.8746,MEAS ms=137672 seq=5277 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.8747,MEAS ms=137681 seq=5278 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.9011,MEAS ms=137690 seq=5279 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.9011,MEAS ms=137698 seq=5280 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.9012,MEAS ms=137707 seq=5281 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.9366,MEAS ms=137717 seq=5282 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.9366,MEAS ms=137726 seq=5283 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.9366,MEAS ms=137735 seq=5284 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.9366,MEAS ms=137744 seq=5285 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.9642,MEAS ms=137752 seq=5286 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.9642,MEAS ms=137761 seq=5287 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4123.9642,MEAS ms=137771 seq=5288 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.0002,MEAS ms=137780 seq=5289 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.0003,MEAS ms=137789 seq=5290 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.0003,MEAS ms=137799 seq=5291 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.0003,MEAS ms=137807 seq=5292 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.0269,MEAS ms=137816 seq=5293 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.0270,MEAS ms=137825 seq=5294 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.0270,MEAS ms=137834 seq=5295 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.0639,MEAS ms=137842 seq=5296 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.0639,MEAS ms=137852 seq=5297 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.0639,MEAS ms=137861 seq=5298 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.0639,MEAS ms=137870 seq=5299 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.0904,MEAS ms=137879 seq=5300 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.0905,MEAS ms=137889 seq=5301 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.0905,MEAS ms=137897 seq=5302 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.1182,MEAS ms=137906 seq=5303 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.1183,MEAS ms=137915 seq=5304 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.1183,MEAS ms=137924 seq=5305 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.1539,MEAS ms=137934 seq=5306 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.1539,MEAS ms=137942 seq=5307 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.1539,MEAS ms=137951 seq=5308 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.1539,MEAS ms=137960 seq=5309 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.1803,MEAS ms=137969 seq=5310 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.1803,MEAS ms=137979 seq=5311 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.1803,MEAS ms=137987 seq=5312 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.2160,MEAS ms=137996 seq=5313 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.2160,MEAS ms=138005 seq=5314 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.2160,MEAS ms=138014 seq=5315 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.2160,MEAS ms=138024 seq=5316 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.2436,MEAS ms=138032 seq=5317 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.2436,MEAS ms=138041 seq=5318 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.2436,MEAS ms=138050 seq=5319 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.2794,MEAS ms=138059 seq=5320 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.2794,MEAS ms=138069 seq=5321 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.2794,MEAS ms=138077 seq=5322 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.2794,MEAS ms=138086 seq=5323 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.3432,MEAS ms=138095 seq=5324 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.3433,MEAS ms=138104 seq=5325 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.3433,MEAS ms=138114 seq=5326 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.5230,MEAS ms=138159 seq=5327 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.5231,MEAS ms=138204 seq=5328 src=1 c9=1849 c10=1500 c11=1012 c12=1500 step=27
4124.5231,MEAS ms=138249 seq=5329 src=1 c9=1850 c10=1500 c11=1010 c12=1500 step=27
4124.5231,MEAS ms=138294 seq=5330 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.6581,MEAS ms=138339 seq=5331 src=1 c9=1850 c10=1500 c11=1012 c12=1500 step=27
4124.6581,MEAS ms=138384 seq=5332 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4124.6582,MEAS ms=138429 seq=5333 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4124.8133,MEAS ms=138474 seq=5334 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4124.8134,MEAS ms=138519 seq=5335 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4124.8134,MEAS ms=138564 seq=5336 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4124.8134,MEAS ms=138609 seq=5337 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4124.8383,MEAS ms=138629 seq=5338 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4124.8383,MEAS ms=138637 seq=5339 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4124.8383,MEAS ms=138646 seq=5340 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4124.8752,MEAS ms=138654 seq=5341 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4124.8752,MEAS ms=138663 seq=5342 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4124.8752,MEAS ms=138672 seq=5343 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4124.8752,MEAS ms=138682 seq=5344 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4124.9016,MEAS ms=138691 seq=5345 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4124.9017,MEAS ms=138700 seq=5346 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4124.9017,MEAS ms=138708 seq=5347 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4124.9292,MEAS ms=138717 seq=5348 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4124.9293,MEAS ms=138726 seq=5349 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4124.9293,MEAS ms=138736 seq=5350 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4124.9648,MEAS ms=138745 seq=5351 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4124.9649,MEAS ms=138754 seq=5352 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4124.9649,MEAS ms=138762 seq=5353 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4124.9649,MEAS ms=138771 seq=5354 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4125.0282,MEAS ms=138780 seq=5355 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4125.0283,MEAS ms=138790 seq=5356 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4125.0283,MEAS ms=138799 seq=5357 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4125.2082,MEAS ms=138844 seq=5358 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4125.2082,MEAS ms=138889 seq=5359 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4125.2082,MEAS ms=138934 seq=5360 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4125.2082,MEAS ms=138979 seq=5361 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4125.3432,MEAS ms=139024 seq=5362 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4125.3433,MEAS ms=139069 seq=5363 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4125.3433,MEAS ms=139114 seq=5364 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4125.3882,MEAS ms=139159 seq=5365 src=1 c9=1881 c10=1500 c11=1012 c12=1500 step=28
4125.3882,MEAS ms=139179 seq=5366 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4125.3882,MEAS ms=139187 seq=5367 src=1 c9=1882 c10=1499 c11=1012 c12=1500 step=28
4125.3885,MEAS ms=139196 seq=5368 src=1 c9=1882 c10=1499 c11=1012 c12=1500 step=28
4125.4158,MEAS ms=139204 seq=5369 src=1 c9=1882 c10=1499 c11=1012 c12=1500 step=28
4125.4158,MEAS ms=139213 seq=5370 src=1 c9=1882 c10=1499 c11=1010 c12=1500 step=28
4125.4158,MEAS ms=139222 seq=5371 src=1 c9=1882 c10=1500 c11=1010 c12=1500 step=28
4125.4517,MEAS ms=139232 seq=5372 src=1 c9=1882 c10=1500 c11=1010 c12=1500 step=28
4125.4517,MEAS ms=139241 seq=5373 src=1 c9=1882 c10=1500 c11=1010 c12=1500 step=28
4125.4517,MEAS ms=139250 seq=5374 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4125.4517,MEAS ms=139258 seq=5375 src=1 c9=1882 c10=1500 c11=1012 c12=1499 step=28
4125.4792,MEAS ms=139267 seq=5376 src=1 c9=1882 c10=1500 c11=1012 c12=1499 step=28
4125.4793,MEAS ms=139276 seq=5377 src=1 c9=1882 c10=1500 c11=1012 c12=1499 step=28
4125.4793,MEAS ms=139286 seq=5378 src=1 c9=1882 c10=1500 c11=1012 c12=1499 step=28
4125.5148,MEAS ms=139295 seq=5379 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4125.5148,MEAS ms=139304 seq=5380 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4125.5148,MEAS ms=139312 seq=5381 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4125.5148,MEAS ms=139321 seq=5382 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4125.5781,MEAS ms=139330 seq=5383 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4125.5782,MEAS ms=139340 seq=5384 src=1 c9=1882 c10=1500 c11=1012 c12=1500 step=28
4125.5782,MEAS ms=139349 seq=5385 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4125.7132,MEAS ms=139394 seq=5386 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4125.7132,MEAS ms=139439 seq=5387 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4125.7132,MEAS ms=139484 seq=5388 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4125.7132,MEAS ms=139529 seq=5389 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4125.8933,MEAS ms=139574 seq=5390 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4125.8933,MEAS ms=139619 seq=5391 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4125.8933,MEAS ms=139664 seq=5392 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4125.9306,MEAS ms=139709 seq=5393 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4125.9306,MEAS ms=139729 seq=5394 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4125.9306,MEAS ms=139737 seq=5395 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4125.9658,MEAS ms=139746 seq=5396 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4125.9658,MEAS ms=139754 seq=5397 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4125.9658,MEAS ms=139763 seq=5398 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4125.9658,MEAS ms=139772 seq=5399 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4125.9923,MEAS ms=139781 seq=5400 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4125.9924,MEAS ms=139791 seq=5401 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4125.9924,MEAS ms=139800 seq=5402 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4126.0290,MEAS ms=139808 seq=5403 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4126.0291,MEAS ms=139817 seq=5404 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4126.0291,MEAS ms=139826 seq=5405 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4126.0291,MEAS ms=139836 seq=5406 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4126.0556,MEAS ms=139845 seq=5407 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4126.0557,MEAS ms=139854 seq=5408 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4126.0557,MEAS ms=139862 seq=5409 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4126.1283,MEAS ms=139871 seq=5410 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4126.1283,MEAS ms=139880 seq=5411 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4126.1283,MEAS ms=139890 seq=5412 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4126.1283,MEAS ms=139899 seq=5413 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4126.2633,MEAS ms=139944 seq=5414 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4126.2634,MEAS ms=139989 seq=5415 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4126.2634,MEAS ms=140034 seq=5416 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4126.4433,MEAS ms=140079 seq=5417 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4126.4434,MEAS ms=140124 seq=5418 src=1 c9=1911 c10=1500 c11=1012 c12=1500 step=29
4126.4434,MEAS ms=140169 seq=5419 src=1 c9=1912 c10=1499 c11=1010 c12=1500 step=29
4126.4434,MEAS ms=140214 seq=5420 src=1 c9=1912 c10=1500 c11=1012 c12=1499 step=29
4126.5162,MEAS ms=140259 seq=5421 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4126.5163,MEAS ms=140304 seq=5422 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4126.5163,MEAS ms=140324 seq=5423 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4126.5517,MEAS ms=140332 seq=5424 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4126.5517,MEAS ms=140341 seq=5425 src=1 c9=1912 c10=1500 c11=1012 c12=1500 step=29
4126.5517,MEAS ms=140349 seq=5426 src=1 c9=1942 c10=1500 c11=1012 c12=1500 step=30
4126.5517,MEAS ms=140358 seq=5427 src=1 c9=1942 c10=1500 c11=1012 c12=1500 step=30
4126.5793,MEAS ms=140367 seq=5428 src=1 c9=1942 c10=1500 c11=1012 c12=1500 step=30
4126.5794,MEAS ms=140376 seq=5429 src=1 c9=1942 c10=1500 c11=1012 c12=1500 step=30
4126.5794,MEAS ms=140386 seq=5430 src=1 c9=1942 c10=1500 c11=1012 c12=1500 step=30
4126.6057,MEAS ms=140395 seq=5431 src=1 c9=1942 c10=1500 c11=1012 c12=1500 step=30
4126.6057,MEAS ms=140404 seq=5432 src=1 c9=1942 c10=1500 c11=1012 c12=1500 step=30
4126.6057,MEAS ms=140412 seq=5433 src=1 c9=1942 c10=1500 c11=1012 c12=1500 step=30
4126.6431,MEAS ms=140421 seq=5434 src=1 c9=1942 c10=1500 c11=1012 c12=1500 step=30
4126.6431,MEAS ms=140431 seq=5435 src=1 c9=1942 c10=1500 c11=1012 c12=1500 step=30
4126.6431,MEAS ms=140440 seq=5436 src=1 c9=1942 c10=1500 c11=1012 c12=1500 step=30
4126.6431,MEAS ms=140449 seq=5437 src=1 c9=1942 c10=1500 c11=1012 c12=1500 step=30
4126.6694,MEAS ms=140459 seq=5438 src=1 c9=1942 c10=1500 c11=1012 c12=1500 step=30
4126.6694,MEAS ms=140467 seq=5439 src=1 c9=1942 c10=1500 c11=1012 c12=1500 step=30
4126.6695,MEAS ms=140476 seq=5440 src=1 c9=1942 c10=1500 c11=1012 c12=1500 step=30
4126.7051,MEAS ms=140485 seq=5441 src=1 c9=1942 c10=1500 c11=1012 c12=1500 step=30
4126.7052,MEAS ms=140493 seq=5442 src=1 c9=1942 c10=1500 c11=1012 c12=1500 step=30
4126.7052,MEAS ms=140502 seq=5443 src=1 c9=1942 c10=1500 c11=1012 c12=1500 step=30
4126.7052,MEAS ms=140511 seq=5444 src=1 c9=1942 c10=1500 c11=1012 c12=1500 step=30
4126.7332,MEAS ms=140521 seq=5445 src=1 c9=1942 c10=1500 c11=1012 c12=1500 step=30
4126.7332,MEAS ms=140530 seq=5446 src=1 c9=1942 c10=1500 c11=1012 c12=1500 step=30
4126.7332,MEAS ms=140539 seq=5447 src=1 c9=1942 c10=1500 c11=1012 c12=1500 step=30
4126.7686,MEAS ms=140549 seq=5448 src=1 c9=1942 c10=1500 c11=1012 c12=1500 step=30
